week_start,campaign_id,country_code,device,impressions,clicks,spend_aed,sessions,engaged_sessions,new_users,add_to_cart,begin_checkout,purchases,revenue_aed
2025-04-21,6,AE,Mobile,184827,4157,3972.05,4084,2871,890,910,478,317,39075.51
2025-04-21,6,AE,Tablet,13101,303,278.58,296,218,65,80,41,28,3607.87
2025-04-21,6,BH,Desktop,8536,229,174.64,223,180,49,67,35,23,2358.33
2025-04-21,6,BH,Mobile,29016,683,529.02,668,458,147,131,69,43,4628.03
2025-04-21,6,BH,Tablet,1908,47,35.39,46,34,10,12,6,4,401.93
2025-04-21,6,OM,Desktop,10956,296,200.56,288,236,63,83,43,29,2704.74
2025-04-21,6,OM,Mobile,38790,893,619.91,873,607,190,163,84,56,5350.86
2025-04-21,6,OM,Tablet,2499,61,43.05,60,44,13,14,7,5,478.26
2025-04-21,6,QA,Desktop,11368,310,346.2,300,247,66,109,58,38,5138.0
2025-04-21,6,QA,Mobile,44751,1021,1101.36,996,687,223,232,120,80,11264.44
2025-04-21,6,QA,Tablet,2917,68,72.17,67,50,15,20,10,6,908.66
2025-04-21,6,SA,Desktop,36554,963,817.77,940,777,205,296,155,100,10962.11
2025-04-21,6,SA,Mobile,137067,3178,2712.19,3103,2193,685,636,331,217,23492.76
2025-04-21,6,SA,Tablet,9822,230,193.31,225,168,49,56,28,19,1971.94
2025-04-21,7,AE,Desktop,83391,1292,1574.6,1252,874,909,236,123,68,7347.46
2025-04-21,7,AE,Mobile,330108,4251,5168.51,4170,2454,3087,496,266,151,16857.35
2025-04-21,7,AE,Tablet,21752,299,363.55,292,182,218,44,23,13,1381.07
2025-04-21,7,BH,Desktop,14366,225,216.98,221,157,165,37,19,11,1013.18
2025-04-21,7,BH,Mobile,47974,637,634.82,626,365,465,69,35,21,1910.23
2025-04-21,7,BH,Tablet,3498,49,46.45,48,30,35,6,3,2,169.72
2025-04-21,7,OM,Desktop,18195,285,248.24,279,192,208,43,23,13,1143.17
2025-04-21,7,OM,Mobile,67241,880,775.97,856,495,628,87,45,26,2176.81
2025-04-21,7,OM,Tablet,4169,59,49.73,58,35,44,7,4,2,180.35
2025-04-21,7,QA,Desktop,20258,320,430.16,313,217,234,63,34,19,2329.57
2025-04-21,7,QA,Mobile,72976,991,1365.91,964,550,708,118,61,34,4106.36
2025-04-21,7,QA,Tablet,4919,70,92.14,68,41,50,11,6,3,407.69
2025-04-21,7,SA,Desktop,60647,1001,1065.52,973,698,747,158,82,47,4454.93
2025-04-21,7,SA,Mobile,232319,3135,3344.91,3079,1804,2293,334,172,99,9728.63
2025-04-21,7,SA,Tablet,13676,196,214.13,192,117,139,26,13,7,711.33
2025-04-21,8,AE,Desktop,213728,2107,1845.75,2074,1124,1851,198,102,49,5294.96
2025-04-21,8,AE,Mobile,853543,7047,5783.55,6957,3208,6150,427,222,108,11308.49
2025-04-21,8,AE,Tablet,55456,492,394.81,486,240,431,37,19,9,993.19
2025-04-21,8,BH,Desktop,34113,352,229.44,345,183,310,28,14,7,628.54
2025-04-21,8,BH,Mobile,139811,1147,783.21,1120,499,973,60,30,15,1289.35
2025-04-21,8,BH,Tablet,8975,83,52.42,81,39,72,5,3,1,120.7
2025-04-21,8,OM,Desktop,50160,506,299.02,496,265,435,38,20,9,730.41
2025-04-21,8,OM,Mobile,179594,1538,895.98,1504,675,1331,75,39,18,1489.7
2025-04-21,8,OM,Tablet,11692,104,61.44,102,48,89,6,3,2,131.63
2025-04-21,8,QA,Desktop,54107,547,499.48,533,283,467,53,27,13,1516.17
2025-04-21,8,QA,Mobile,175788,1540,1506.56,1500,673,1302,93,49,24,2801.93
2025-04-21,8,QA,Tablet,13067,118,106.72,115,55,102,9,5,2,254.16
2025-04-21,8,SA,Desktop,171473,1707,1267.0,1671,878,1492,146,77,37,3505.77
2025-04-21,8,SA,Mobile,651175,5322,3863.31,5173,2376,4593,280,142,68,6247.48
2025-04-21,8,SA,Tablet,42401,379,270.43,370,178,324,26,13,6,588.35
2025-04-21,9,AE,Desktop,233697,1850,1170.95,1811,884,1618,119,63,28,2814.3
2025-04-21,9,AE,Mobile,887732,5716,3419.21,5514,2250,4965,233,120,52,5547.02
2025-04-21,9,AE,Tablet,55527,386,237.87,378,168,334,19,10,5,442.59
2025-04-21,9,BH,Desktop,40015,311,156.51,306,148,275,18,9,4,373.59
2025-04-21,9,BH,Mobile,148756,985,478.16,959,398,862,37,19,9,731.06
2025-04-21,9,BH,Tablet,9242,64,32.83,63,28,57,3,2,1,64.87
2025-04-21,9,OM,Desktop,47375,377,173.94,370,182,331,21,11,5,384.69
2025-04-21,9,OM,Mobile,174973,1183,534.81,1161,471,1030,41,22,10,789.48
2025-04-21,9,OM,Tablet,11635,81,37.09,79,35,70,4,2,1,69.56
2025-04-21,9,QA,Desktop,58229,438,314.14,430,211,395,30,16,7,857.59
2025-04-21,9,QA,Mobile,213206,1363,915.86,1323,544,1170,61,32,14,1667.77
2025-04-21,9,QA,Tablet,14271,98,70.69,95,42,85,5,3,1,138.62
2025-04-21,9,SA,Desktop,172244,1382,747.88,1356,672,1229,82,42,19,1696.62
2025-04-21,9,SA,Mobile,661052,4181,2317.95,4109,1715,3820,165,85,39,3681.82
2025-04-21,9,SA,Tablet,44483,305,167.42,297,132,263,14,7,3,302.78
2025-04-21,10,AE,Desktop,15074,99,798.41,97,71,70,13,7,4,928.64
2025-04-21,10,AE,Mobile,61516,343,2682.78,336,203,236,29,14,8,1794.9
2025-04-21,10,AE,Tablet,3683,22,178.16,21,14,15,2,1,1,153.83
2025-04-21,10,BH,Desktop,2643,18,112.11,18,13,12,2,1,1,116.3
2025-04-21,10,BH,Mobile,10488,58,367.44,57,35,40,4,2,1,255.98
2025-04-21,10,BH,Tablet,601,4,23.14,4,2,2,0,0,0,20.01
2025-04-21,10,OM,Desktop,3362,23,126.21,22,17,15,2,1,1,126.27
2025-04-21,10,OM,Mobile,12005,69,394.92,67,42,46,5,3,2,254.39
2025-04-21,10,OM,Tablet,861,5,29.01,5,3,4,0,0,0,24.13
2025-04-21,10,QA,Desktop,3617,26,225.61,25,19,18,3,2,1,250.56
2025-04-21,10,QA,Mobile,13908,80,707.66,78,48,55,7,4,2,553.3
2025-04-21,10,QA,Tablet,883,5,47.84,5,3,4,1,0,0,46.44
2025-04-21,10,SA,Desktop,11707,79,529.47,77,57,54,9,5,3,546.5
2025-04-21,10,SA,Mobile,44407,249,1712.26,244,151,169,19,10,6,1116.23
2025-04-21,10,SA,Tablet,3025,18,122.84,18,12,12,2,1,1,105.22
2025-04-21,11,AE,Desktop,0,0,0.0,4763,3907,2712,889,470,288,36483.28
2025-04-21,11,AE,Mobile,0,0,0.0,15408,10357,8850,1825,972,603,71495.02
2025-04-21,11,AE,Tablet,0,0,0.0,1091,780,629,167,87,55,6691.25
2025-04-21,11,BH,Desktop,0,0,0.0,678,542,397,115,59,36,3513.62
2025-04-21,11,BH,Mobile,0,0,0.0,1925,1292,1107,215,113,70,7231.39
2025-04-21,11,BH,Tablet,0,0,0.0,137,98,81,18,9,6,583.37
2025-04-21,11,OM,Desktop,0,0,0.0,766,626,441,117,60,38,3595.74
2025-04-21,11,OM,Mobile,0,0,0.0,2378,1617,1358,249,129,83,7494.11
2025-04-21,11,OM,Tablet,0,0,0.0,164,116,97,21,11,7,692.98
2025-04-21,11,QA,Desktop,0,0,0.0,1329,1087,776,260,135,82,11201.39
2025-04-21,11,QA,Mobile,0,0,0.0,3852,2540,2242,481,261,157,19857.06
2025-04-21,11,QA,Tablet,0,0,0.0,277,201,161,43,22,14,1891.51
2025-04-21,11,SA,Desktop,0,0,0.0,3096,2533,1834,547,279,172,18389.71
2025-04-21,11,SA,Mobile,0,0,0.0,10002,6856,5959,1108,584,370,38058.59
2025-04-21,11,SA,Tablet,0,0,0.0,683,489,386,92,46,28,2931.42
2025-04-21,12,AE,Desktop,0,0,0.0,1733,1515,315,573,300,212,28039.56
2025-04-21,12,AE,Mobile,0,0,0.0,5979,4326,1084,1199,617,454,58192.62
2025-04-21,12,AE,Tablet,0,0,0.0,384,303,68,99,52,36,4943.9
2025-04-21,12,BH,Desktop,0,0,0.0,231,202,42,66,36,25,2584.06
2025-04-21,12,BH,Mobile,0,0,0.0,740,541,135,138,75,53,5785.71
2025-04-21,12,BH,Tablet,0,0,0.0,49,38,9,11,6,4,441.33
2025-04-21,12,OM,Desktop,0,0,0.0,281,249,50,77,40,27,2719.72
2025-04-21,12,OM,Mobile,0,0,0.0,826,608,148,145,75,53,5827.52
2025-04-21,12,OM,Tablet,0,0,0.0,64,50,11,14,7,5,452.74
2025-04-21,12,QA,Desktop,0,0,0.0,500,438,89,165,84,59,8630.9
2025-04-21,12,QA,Mobile,0,0,0.0,1477,1085,268,319,167,114,16254.12
2025-04-21,12,QA,Tablet,0,0,0.0,109,84,19,29,16,11,1587.25
2025-04-21,12,SA,Desktop,0,0,0.0,1249,1099,223,373,189,132,14988.2
2025-04-21,12,SA,Mobile,0,0,0.0,3810,2767,674,695,358,254,29452.74
2025-04-21,12,SA,Tablet,0,0,0.0,263,206,48,62,32,23,2580.33
2025-04-21,13,AE,Desktop,0,0,0.0,3099,2438,855,891,462,308,38706.57
2025-04-21,13,AE,Mobile,0,0,0.0,8913,5884,2472,1626,842,577,73265.56
2025-04-21,13,AE,Tablet,0,0,0.0,606,416,169,140,73,50,6078.1
2025-04-21,13,BH,Desktop,0,0,0.0,382,300,107,96,50,34,3563.68
2025-04-21,13,BH,Mobile,0,0,0.0,1158,761,324,195,100,68,7242.11
2025-04-21,13,BH,Tablet,0,0,0.0,80,56,23,17,9,6,620.71
2025-04-21,13,OM,Desktop,0,0,0.0,436,342,122,105,56,38,3717.03
2025-04-21,13,OM,Mobile,0,0,0.0,1374,928,380,223,116,84,8597.43
2025-04-21,13,OM,Tablet,0,0,0.0,98,68,28,19,10,7,617.68
2025-04-21,13,QA,Desktop,0,0,0.0,737,570,204,229,119,82,11321.39
2025-04-21,13,QA,Mobile,0,0,0.0,2340,1528,667,461,242,169,24079.73
2025-04-21,13,QA,Tablet,0,0,0.0,162,111,45,39,20,14,1964.91
2025-04-21,13,SA,Desktop,0,0,0.0,1831,1437,515,477,251,168,19555.03
2025-04-21,13,SA,Mobile,0,0,0.0,5888,3822,1666,1022,545,376,45476.0
2025-04-21,13,SA,Tablet,0,0,0.0,410,287,117,84,44,30,3214.19
2025-04-21,14,AE,Desktop,0,0,0.0,591,450,323,89,46,25,2937.51
2025-04-21,14,AE,Mobile,0,0,0.0,1938,1251,1066,197,100,56,6692.46
2025-04-21,14,AE,Tablet,0,0,0.0,135,93,74,17,9,5,593.46
2025-04-21,14,BH,Desktop,0,0,0.0,85,66,46,12,6,3,326.53
2025-04-21,14,BH,Mobile,0,0,0.0,259,164,144,23,12,7,677.62
2025-04-21,14,BH,Tablet,0,0,0.0,18,13,10,2,1,1,60.77
2025-04-21,14,OM,Desktop,0,0,0.0,96,74,53,13,7,4,397.28
2025-04-21,14,OM,Mobile,0,0,0.0,285,181,158,26,14,8,694.04
2025-04-21,14,OM,Tablet,0,0,0.0,21,14,12,2,1,1,57.11
2025-04-21,14,QA,Desktop,0,0,0.0,159,121,88,26,14,8,936.61
2025-04-21,14,QA,Mobile,0,0,0.0,514,330,288,58,30,17,2203.39
2025-04-21,14,QA,Tablet,0,0,0.0,34,23,19,5,2,1,178.2
2025-04-21,14,SA,Desktop,0,0,0.0,397,304,219,57,30,16,1720.12
2025-04-21,14,SA,Mobile,0,0,0.0,1348,858,743,124,67,39,3953.35
2025-04-21,14,SA,Tablet,0,0,0.0,85,58,47,10,5,3,300.07
2025-04-28,1,AE,Desktop,4890,948,1048.25,929,848,580,361,191,130,14976.28
2025-04-28,1,AE,Mobile,19578,3362,3776.35,3298,2483,2049,856,444,304,37026.69
2025-04-28,1,AE,Tablet,1186,217,235.3,214,171,132,68,36,25,2971.34
2025-04-28,1,BH,Desktop,896,181,156.04,177,163,111,61,31,21,2020.63
2025-04-28,1,BH,Mobile,3332,553,464.43,543,418,341,124,64,42,4276.68
2025-04-28,1,BH,Tablet,212,37,32.66,36,29,23,10,5,4,363.93
2025-04-28,1,OM,Desktop,1050,211,167.49,207,191,130,68,35,24,2085.07
2025-04-28,1,OM,Mobile,4221,701,558.87,685,523,421,151,80,55,4987.11
2025-04-28,1,OM,Tablet,272,49,38.67,48,39,30,13,7,5,407.49
2025-04-28,1,QA,Desktop,1296,251,314.27,245,228,151,100,51,35,4562.98
2025-04-28,1,QA,Mobile,4727,792,980.14,779,613,482,210,111,77,9673.78
2025-04-28,1,QA,Tablet,296,53,64.82,52,42,32,17,9,6,778.64
2025-04-28,1,SA,Desktop,3982,812,784.68,797,729,495,293,153,103,10641.83
2025-04-28,1,SA,Mobile,14222,2392,2406.78,2355,1818,1426,535,288,203,20965.69
2025-04-28,1,SA,Tablet,978,174,166.96,169,138,104,48,25,18,1761.88
2025-04-28,2,AE,Desktop,19786,983,2471.75,964,748,537,221,114,63,7746.7
2025-04-28,2,AE,Mobile,67158,2751,7276.77,2678,1795,1440,407,218,124,15722.82
2025-04-28,2,AE,Tablet,4428,205,519.5,201,142,110,35,18,10,1294.81
2025-04-28,2,BH,Desktop,2993,148,309.69,145,114,80,29,15,8,841.37
2025-04-28,2,BH,Mobile,12213,525,1047.98,514,338,282,67,35,20,1938.94
2025-04-28,2,BH,Tablet,732,32,68.11,31,22,17,5,3,2,157.59
2025-04-28,2,OM,Desktop,4066,204,382.72,201,158,111,39,20,11,1063.43
2025-04-28,2,OM,Mobile,15832,656,1220.11,643,427,346,79,42,24,2295.09
2025-04-28,2,OM,Tablet,944,43,81.23,42,29,23,7,3,2,181.67
2025-04-28,2,QA,Desktop,4115,213,638.72,208,162,115,49,26,14,2012.96
2025-04-28,2,QA,Mobile,17142,721,2133.79,699,461,384,107,54,30,4093.76
2025-04-28,2,QA,Tablet,1046,48,141.05,46,33,26,9,4,3,345.6
2025-04-28,2,SA,Desktop,14626,756,1716.99,737,564,403,154,82,48,5214.14
2025-04-28,2,SA,Mobile,52854,2298,5195.25,2261,1460,1241,296,150,84,9371.32
2025-04-28,2,SA,Tablet,3433,153,345.0,150,104,83,25,13,7,783.56
2025-04-28,3,AE,Desktop,73858,1777,3053.67,1744,1319,1218,442,242,138,17274.91
2025-04-28,3,AE,Mobile,299656,5917,9850.45,5805,3738,4065,943,493,281,32937.21
2025-04-28,3,AE,Tablet,21498,450,723.55,439,298,302,87,45,26,3099.64
2025-04-28,3,BH,Desktop,14483,337,458.93,330,251,233,74,38,22,2276.08
2025-04-28,3,BH,Mobile,49706,995,1345.84,971,624,685,147,75,43,4260.65
2025-04-28,3,BH,Tablet,3441,71,95.48,69,47,49,12,6,4,341.34
2025-04-28,3,OM,Desktop,17375,415,498.0,408,310,281,90,48,28,2612.25
2025-04-28,3,OM,Mobile,58023,1198,1526.46,1175,765,822,171,85,50,4670.06
2025-04-28,3,OM,Tablet,4261,89,105.92,87,59,61,15,8,4,414.24
2025-04-28,3,QA,Desktop,19372,464,873.92,452,340,317,124,63,37,5150.91
2025-04-28,3,QA,Mobile,71885,1385,2507.36,1350,864,932,227,119,67,8760.07
2025-04-28,3,QA,Tablet,4647,99,192.27,97,66,68,20,10,6,796.83
2025-04-28,3,SA,Desktop,61397,1426,2068.3,1391,1051,967,330,177,103,11059.58
2025-04-28,3,SA,Mobile,215878,4219,6301.24,4107,2609,2827,615,324,190,20160.06
2025-04-28,3,SA,Tablet,15371,318,467.58,311,213,218,58,29,17,1832.13
2025-04-28,4,AE,Desktop,531001,4685,1910.97,4569,2063,4100,303,161,74,8189.9
2025-04-28,4,AE,Mobile,1876032,14560,6154.53,14268,5373,12845,608,317,142,16038.9
2025-04-28,4,AE,Tablet,120412,985,425.3,969,384,849,53,27,12,1343.6
2025-04-28,4,BH,Desktop,94241,843,275.02,827,376,751,50,27,12,1113.46
2025-04-28,4,BH,Mobile,350031,2538,826.82,2472,945,2182,97,51,23,2226.3
2025-04-28,4,BH,Tablet,22327,179,60.72,174,68,153,8,4,2,195.18
2025-04-28,4,OM,Desktop,120440,1067,314.91,1043,472,934,56,30,14,1223.1
2025-04-28,4,OM,Mobile,426120,3239,987.37,3161,1188,2830,116,60,28,2436.96
2025-04-28,4,OM,Tablet,28558,221,66.61,217,88,199,10,5,2,215.93
2025-04-28,4,QA,Desktop,138873,1223,546.86,1191,538,1068,83,44,20,2405.19
2025-04-28,4,QA,Mobile,499285,3597,1670.15,3509,1319,3229,152,80,37,4722.63
2025-04-28,4,QA,Tablet,27720,223,108.0,218,86,194,12,6,3,379.73
2025-04-28,4,SA,Desktop,400616,3644,1308.45,3583,1586,3295,217,112,51,5074.66
2025-04-28,4,SA,Mobile,1453493,11097,4088.06,10788,4087,9647,430,218,103,9982.91
2025-04-28,4,SA,Tablet,97419,761,286.68,743,300,672,36,19,9,870.66
2025-04-28,5,AE,Desktop,160977,1933,2691.62,1886,1226,1476,225,119,58,6798.9
2025-04-28,5,AE,Mobile,630283,6312,8666.16,6123,3330,4791,466,246,123,14484.74
2025-04-28,5,AE,Tablet,36745,380,536.72,375,214,305,34,18,9,1051.88
2025-04-28,5,BH,Desktop,29830,350,362.78,341,220,276,36,19,10,956.83
2025-04-28,5,BH,Mobile,113808,1123,1215.36,1103,601,899,73,39,19,1908.12
2025-04-28,5,BH,Tablet,7113,74,79.04,72,41,58,6,3,2,162.01
2025-04-28,5,OM,Desktop,38946,442,421.14,434,284,345,46,23,11,1080.95
2025-04-28,5,OM,Mobile,136195,1348,1307.16,1312,704,1051,83,43,21,1987.74
2025-04-28,5,OM,Tablet,8794,91,91.64,89,53,71,7,4,2,158.49
2025-04-28,5,QA,Desktop,39181,467,695.79,456,296,357,59,32,16,2086.0
2025-04-28,5,QA,Mobile,159956,1589,2319.03,1554,839,1245,122,63,31,4003.56
2025-04-28,5,QA,Tablet,9686,101,156.32,99,58,78,10,5,3,358.53
2025-04-28,5,SA,Desktop,126677,1504,1770.95,1475,972,1177,165,85,42,4347.01
2025-04-28,5,SA,Mobile,476672,4745,5730.07,4682,2500,3722,337,175,86,8645.18
2025-04-28,5,SA,Tablet,29615,318,387.24,311,182,249,27,14,7,708.89
2025-04-28,6,AE,Desktop,52837,1433,1349.7,1396,1166,311,485,249,166,20729.6
2025-04-28,6,AE,Mobile,187199,4205,3983.72,4094,2898,915,894,467,310,39347.53
2025-04-28,6,AE,Tablet,12624,301,280.1,294,217,64,81,43,28,3485.38
2025-04-28,6,BH,Desktop,8081,227,173.76,222,183,49,70,36,23,2407.47
2025-04-28,6,BH,Mobile,31625,706,538.11,686,473,153,137,72,47,4795.21
2025-04-28,6,BH,Tablet,2058,49,36.71,48,37,11,12,6,4,398.7
2025-04-28,6,OM,Desktop,10481,278,194.32,270,223,60,79,40,27,2647.49
2025-04-28,6,OM,Mobile,43768,987,648.38,967,670,215,172,87,55,5718.09
2025-04-28,6,OM,Tablet,2556,61,41.03,60,45,13,13,7,5,456.4
2025-04-28,6,QA,Desktop,11992,325,337.34,318,267,71,115,60,39,5519.61
2025-04-28,6,QA,Mobile,47304,1044,1104.12,1031,713,226,233,118,79,11262.04
2025-04-28,6,QA,Tablet,2922,70,73.37,69,51,15,20,11,7,972.86
2025-04-28,6,SA,Desktop,36259,969,815.7,939,766,214,295,152,103,11908.66
2025-04-28,6,SA,Mobile,155867,3369,2811.4,3297,2276,716,667,349,230,25855.83
2025-04-28,6,SA,Tablet,9337,228,193.78,225,167,50,55,29,19,2052.87
2025-04-28,7,AE,Desktop,92362,1399,1700.65,1368,949,998,252,128,75,8337.61
2025-04-28,7,AE,Mobile,316589,4178,4854.95,4100,2422,3037,488,249,138,14798.53
2025-04-28,7,AE,Tablet,19648,289,354.36,284,176,214,41,22,13,1351.25
2025-04-28,7,BH,Desktop,15154,237,220.54,233,161,173,37,19,11,996.15
2025-04-28,7,BH,Mobile,49393,635,629.23,615,360,450,66,34,19,1735.52
2025-04-28,7,BH,Tablet,3539,50,46.92,49,29,36,6,3,2,165.85
2025-04-28,7,OM,Desktop,19283,301,257.67,293,204,220,45,24,13,1143.5
2025-04-28,7,OM,Mobile,71294,908,791.98,887,518,661,90,47,27,2232.65
2025-04-28,7,OM,Tablet,4503,61,52.74,60,36,44,7,4,2,185.12
2025-04-28,7,QA,Desktop,20537,323,428.62,316,217,236,60,31,17,2125.87
2025-04-28,7,QA,Mobile,80420,1058,1425.47,1034,600,773,127,66,37,4649.28
2025-04-28,7,QA,Tablet,5223,74,96.98,73,45,54,11,6,3,402.62
2025-04-28,7,SA,Desktop,62084,976,1037.5,953,664,708,161,84,51,4993.94
2025-04-28,7,SA,Mobile,241266,3114,3257.3,3044,1754,2249,332,177,100,9823.48
2025-04-28,7,SA,Tablet,16317,220,231.09,216,136,160,29,15,8,782.81
2025-04-28,8,AE,Desktop,225991,2296,1947.21,2239,1179,1968,207,106,52,5439.49
2025-04-28,8,AE,Mobile,855598,7416,5887.02,7264,3242,6384,446,230,113,11729.39
2025-04-28,8,AE,Tablet,52350,484,403.44,472,231,416,34,17,9,963.46
2025-04-28,8,BH,Desktop,35621,364,232.67,361,191,322,30,16,8,688.5
2025-04-28,8,BH,Mobile,140765,1164,802.62,1138,508,1003,61,32,15,1328.5
2025-04-28,8,BH,Tablet,8892,81,53.06,79,38,69,5,3,1,120.51
2025-04-28,8,OM,Desktop,44480,470,280.18,461,245,413,35,18,9,726.02
2025-04-28,8,OM,Mobile,185775,1516,885.07,1485,677,1292,72,38,18,1537.97
2025-04-28,8,OM,Tablet,12032,109,62.59,106,51,94,7,3,2,127.78
2025-04-28,8,QA,Desktop,50911,522,482.7,511,278,447,50,26,12,1465.15
2025-04-28,8,QA,Mobile,194736,1695,1523.14,1660,755,1456,104,54,27,3150.19
2025-04-28,8,QA,Tablet,12352,112,105.38,109,51,96,9,5,2,260.24
2025-04-28,8,SA,Desktop,159864,1621,1166.75,1577,845,1364,134,68,33,2931.87
2025-04-28,8,SA,Mobile,658209,5291,3859.31,5150,2347,4529,279,147,68,6719.19
2025-04-28,8,SA,Tablet,41909,361,260.72,351,169,310,23,12,6,523.07
2025-04-28,9,AE,Desktop,234142,1838,1189.26,1801,901,1599,122,62,29,2951.43
2025-04-28,9,AE,Mobile,827582,5598,3454.95,5459,2230,4976,233,123,55,5700.16
2025-04-28,9,AE,Tablet,59517,417,252.67,408,178,363,21,11,5,508.46
2025-04-28,9,BH,Desktop,41102,321,154.06,313,152,285,19,10,4,399.88
2025-04-28,9,BH,Mobile,139397,924,472.98,903,366,803,36,19,9,761.35
2025-04-28,9,BH,Tablet,8487,59,30.43,58,26,53,3,1,1,57.9
2025-04-28,9,OM,Desktop,48434,381,176.14,372,183,335,21,11,5,383.21
2025-04-28,9,OM,Mobile,185959,1215,555.29,1183,494,1059,41,21,9,758.34
2025-04-28,9,OM,Tablet,11384,81,38.33,79,34,72,4,2,1,65.7
2025-04-28,9,QA,Desktop,54563,426,308.15,414,200,377,30,15,7,818.18
2025-04-28,9,QA,Mobile,202632,1313,941.06,1275,526,1141,58,31,14,1635.87
2025-04-28,9,QA,Tablet,13091,90,64.27,88,38,80,5,2,1,130.06
2025-04-28,9,SA,Desktop,174427,1363,726.8,1338,660,1211,84,45,20,1867.71
2025-04-28,9,SA,Mobile,638802,4061,2245.25,3953,1625,3540,152,80,35,3193.36
2025-04-28,9,SA,Tablet,41347,297,165.95,289,129,262,14,7,3,322.29
2025-04-28,10,AE,Desktop,16006,108,860.1,106,77,74,14,7,4,888.22
2025-04-28,10,AE,Mobile,60977,345,2709.39,335,210,237,28,15,9,1939.45
2025-04-28,10,AE,Tablet,3817,23,183.68,23,15,16,2,1,1,159.16
2025-04-28,10,BH,Desktop,2763,18,114.34,17,13,12,2,1,1,115.15
2025-04-28,10,BH,Mobile,9933,56,341.89,55,34,38,4,2,1,233.26
2025-04-28,10,BH,Tablet,671,4,24.86,4,3,3,0,0,0,22.19
2025-04-28,10,OM,Desktop,3636,24,133.36,24,18,16,3,1,1,138.04
2025-04-28,10,OM,Mobile,13176,74,410.31,72,45,50,5,3,2,283.48
2025-04-28,10,OM,Tablet,877,5,29.12,5,3,4,0,0,0,27.31
2025-04-28,10,QA,Desktop,3971,27,229.61,26,19,19,4,2,1,272.83
2025-04-28,10,QA,Mobile,14040,78,694.3,77,47,53,7,4,2,492.19
2025-04-28,10,QA,Tablet,916,6,47.72,5,4,4,1,0,0,46.51
2025-04-28,10,SA,Desktop,13206,87,593.21,85,62,61,10,5,3,617.53
2025-04-28,10,SA,Mobile,41736,244,1676.49,236,148,164,19,10,6,1079.73
2025-04-28,10,SA,Tablet,2992,18,122.93,18,12,12,2,1,1,106.02
2025-04-28,11,AE,Desktop,0,0,0.0,4627,3732,2661,866,454,288,34644.46
2025-04-28,11,AE,Mobile,0,0,0.0,15138,10183,8866,1831,950,583,67469.26
2025-04-28,11,AE,Tablet,0,0,0.0,1005,721,581,139,71,44,5444.11
2025-04-28,11,BH,Desktop,0,0,0.0,639,507,371,108,58,35,3374.69
2025-04-28,11,BH,Mobile,0,0,0.0,1967,1305,1144,208,107,69,6794.37
2025-04-28,11,BH,Tablet,0,0,0.0,136,97,78,17,9,6,571.16
2025-04-28,11,OM,Desktop,0,0,0.0,747,598,434,119,60,38,3547.31
2025-04-28,11,OM,Mobile,0,0,0.0,2282,1528,1313,230,120,78,7318.18
2025-04-28,11,OM,Tablet,0,0,0.0,165,120,93,21,11,7,663.91
2025-04-28,11,QA,Desktop,0,0,0.0,1232,999,715,239,124,77,10772.57
2025-04-28,11,QA,Mobile,0,0,0.0,4025,2800,2366,520,266,166,21409.57
2025-04-28,11,QA,Tablet,0,0,0.0,279,200,164,43,23,14,1795.99
2025-04-28,11,SA,Desktop,0,0,0.0,3037,2467,1753,526,271,170,16836.22
2025-04-28,11,SA,Mobile,0,0,0.0,9994,6819,5651,1091,578,357,38161.91
2025-04-28,11,SA,Tablet,0,0,0.0,650,475,383,88,46,28,3159.54
2025-04-28,12,AE,Desktop,0,0,0.0,1676,1479,300,514,278,196,23943.43
2025-04-28,12,AE,Mobile,0,0,0.0,5529,4103,1014,1102,569,395,49633.25
2025-04-28,12,AE,Tablet,0,0,0.0,376,291,67,99,52,36,4652.72
2025-04-28,12,BH,Desktop,0,0,0.0,239,210,43,68,35,24,2683.26
2025-04-28,12,BH,Mobile,0,0,0.0,763,560,138,138,71,52,5502.69
2025-04-28,12,BH,Tablet,0,0,0.0,53,41,9,13,7,5,507.96
2025-04-28,12,OM,Desktop,0,0,0.0,291,254,51,79,41,28,2749.83
2025-04-28,12,OM,Mobile,0,0,0.0,866,636,155,156,81,56,6028.55
2025-04-28,12,OM,Tablet,0,0,0.0,61,49,11,13,7,5,466.23
2025-04-28,12,QA,Desktop,0,0,0.0,498,435,90,160,84,60,8725.12
2025-04-28,12,QA,Mobile,0,0,0.0,1566,1144,284,330,170,121,17920.06
2025-04-28,12,QA,Tablet,0,0,0.0,102,80,18,27,13,9,1347.64
2025-04-28,12,SA,Desktop,0,0,0.0,1199,1047,216,342,183,126,14508.11
2025-04-28,12,SA,Mobile,0,0,0.0,3792,2740,673,712,379,271,29881.62
2025-04-28,12,SA,Tablet,0,0,0.0,262,201,48,60,32,22,2533.35
2025-04-28,13,AE,Desktop,0,0,0.0,2905,2300,824,852,443,305,38628.27
2025-04-28,13,AE,Mobile,0,0,0.0,9099,6020,2538,1663,886,614,78899.89
2025-04-28,13,AE,Tablet,0,0,0.0,619,435,174,142,72,51,6861.64
2025-04-28,13,BH,Desktop,0,0,0.0,381,295,108,100,53,37,4027.84
2025-04-28,13,BH,Mobile,0,0,0.0,1218,792,339,211,107,74,7955.7
2025-04-28,13,BH,Tablet,0,0,0.0,81,56,22,17,8,6,616.3
